AGS,GEN,treatment,treated_0,treated_10,treated_20,treated_30,treated_50,treated_100
09178143,Moosburg a.d. Isar,None,0,0,0,0,0,0
13075098,Neu Kosenow,None,0,0,0,0,0,0
13073053,Lüdershagen,50,0,0,0,0,1,1
13075082,Loitz,None,0,0,0,0,0,0
13072019,Broderstorf,0,1,1,1,1,1,1
13075128,Stolpe,None,0,0,0,0,0,0
13072087,Roggentin,0,1,1,1,1,1,1
13075073,Krusenfelde,None,0,0,0,0,0,0
13072081,Poppendorf,10,0,1,1,1,1,1
13071053,Groß Kelle,100,0,0,0,0,0,1
13075025,Dargelin,None,0,0,0,0,0,0
13071032,Faulenrost,100,0,0,0,0,0,1
13073052,Lohme,None,0,0,0,0,0,0
13071157,Warrenzin,100,0,0,0,0,0,1
09172129,Ramsau b. Berchtesgaden,None,0,0,0,0,0,0
13071088,Leizen,100,0,0,0,0,0,1
13075102,Neuenkirchen,None,0,0,0,0,0,0
13071038,Genzkow,None,0,0,0,0,0,0
13076114,Plau am See,50,0,0,0,0,1,1
12073309,Hohenselchow-Groß Pinnow,None,0,0,0,0,0,0
13075076,Levenhagen,None,0,0,0,0,0,0
13072109,Thürkow,50,0,0,0,0,1,1
13075040,Gribow,None,0,0,0,0,0,0
13072091,Sanitz,20,0,0,1,1,1,1
13071108,Neuenkirchen,None,0,0,0,0,0,0
13075004,Altwigshagen,None,0,0,0,0,0,0
13071163,Wolde,None,0,0,0,0,0,0
13072038,Groß Roge,50,0,0,0,0,1,1
13071144,Torgelow am See,100,0,0,0,0,0,1
05958012,Brilon,None,0,0,0,0,0,0
13075085,Luckow,None,0,0,0,0,0,0
13071168,Zepkow,None,0,0,0,0,0,0
13071165,Wredenhagen,None,0,0,0,0,0,0
12066124,Hermsdorf,None,0,0,0,0,0,0
14625550,Schwepnitz,None,0,0,0,0,0,0
13072104,Tarnow,20,0,0,1,1,1,1
13076023,Bülow,100,0,0,0,0,0,1
13072044,Gutow,10,0,1,1,1,1,1
13076112,Pinnow,100,0,0,0,0,0,1
13072076,Nustrow,50,0,0,0,0,1,1
13075097,Neu Boltenhagen,None,0,0,0,0,0,0
13071145,Trollenhagen,None,0,0,0,0,0,0
12070153,Halenbeck-Rohlsdorf,None,0,0,0,0,0,0
13075149,Zerrenthin,None,0,0,0,0,0,0
13071091,Ludorf,None,0,0,0,0,0,0
13071026,Cölpin,None,0,0,0,0,0,0
13071106,Neu Gaarz,100,0,0,0,0,0,1
13071014,Borrentin,100,0,0,0,0,0,1
13071027,Dargun,100,0,0,0,0,0,1
13074024,Gottesgabe,None,0,0,0,0,0,0
13071054,Groß Miltzow,None,0,0,0,0,0,0
13075041,Groß Kiesow,None,0,0,0,0,0,0
13075101,Neuenkirchen,None,0,0,0,0,0,0
12052000,Cottbus,None,0,0,0,0,0,0
13073105,Zingst,100,0,0,0,0,0,1
12060036,Britz,None,0,0,0,0,0,0
09777167,Ruderatshofen,None,0,0,0,0,0,0
07235045,Hermeskeil,None,0,0,0,0,0,0
13071072,Kentzlin,None,0,0,0,0,0,0
13071160,Wildberg,None,0,0,0,0,0,0
13073096,Velgast,100,0,0,0,0,0,1
13072112,Wardow,20,0,0,1,1,1,1
13072092,Sarmstorf,0,1,1,1,1,1,1
13073094,Trinwillershagen,50,0,0,0,0,1,1
09374147,Pleystein,None,0,0,0,0,0,0
09276135,Prackenbach,None,0,0,0,0,0,0
13074016,Damshagen,None,0,0,0,0,0,0
13076085,Lewitzrand,100,0,0,0,0,0,1
13076135,Techentin,50,0,0,0,0,1,1
14626450,Reichenbach/O.L.,None,0,0,0,0,0,0
13075132,Torgelow-Holländerei,None,0,0,0,0,0,0
13075147,Zemitz,None,0,0,0,0,0,0
13075117,Rossow,None,0,0,0,0,0,0
13073005,Altenpleen,100,0,0,0,0,0,1
13071008,Beggerow,None,0,0,0,0,0,0
13072079,Plaaz,10,0,1,1,1,1,1
13073079,Samtens,None,0,0,0,0,0,0
13071066,Hohenzieritz,None,0,0,0,0,0,0
13071063,Hohen Wangelin,50,0,0,0,0,1,1
13072118,Zarnewanz,50,0,0,0,0,1,1
13075003,Altwarp,None,0,0,0,0,0,0
13073018,Divitz-Spoldershagen,100,0,0,0,0,0,1
01059187,Boren,100,0,0,0,0,0,1
13071079,Knorrendorf,None,0,0,0,0,0,0
10044119,Überherrn,None,0,0,0,0,0,0
03151006,Calberlah,None,0,0,0,0,0,0
13075012,Blankensee,None,0,0,0,0,0,0
09187163,Prutting,None,0,0,0,0,0,0
13075038,Grambow,None,0,0,0,0,0,0
06431002,Bensheim,100,0,0,0,0,0,1
12071244,Kolkwitz,None,0,0,0,0,0,0
07336092,Schönenberg-Kübelberg,None,0,0,0,0,0,0
07233219,Kerschenbach,100,0,0,0,0,0,1
08236033,Knittlingen,50,0,0,0,0,1,1
09163000,Rosenheim,None,0,0,0,0,0,0
13073030,Glowe,None,0,0,0,0,0,0
13071041,Gnevkow,None,0,0,0,0,0,0
13071012,Blumenholz,None,0,0,0,0,0,0
13075140,Völschow,None,0,0,0,0,0,0
13071022,Burow,None,0,0,0,0,0,0
13075089,Meiersberg,None,0,0,0,0,0,0
13071024,Cammin,None,0,0,0,0,0,0
13075105,Pasewalk,None,0,0,0,0,0,0
13071139,Sommersdorf,100,0,0,0,0,0,1
13073074,Rappin,None,0,0,0,0,0,0
13071084,Kummerow,100,0,0,0,0,0,1
12073201,Gerswalde,None,0,0,0,0,0,0
13071131,Schönfeld,100,0,0,0,0,0,1
13073038,Gustow,None,0,0,0,0,0,0
13075054,Jarmen,None,0,0,0,0,0,0
13071019,Brunn,None,0,0,0,0,0,0
13072107,Thelkow,50,0,0,0,0,1,1
13072033,Glasewitz,10,0,1,1,1,1,1
13071104,Neddemin,None,0,0,0,0,0,0
14626160,Hähnichen,None,0,0,0,0,0,0
13076022,Buchberg,100,0,0,0,0,0,1
03456027,Schüttorf,20,0,0,1,1,1,1
14626200,Horka,None,0,0,0,0,0,0
14625300,Laußnitz,None,0,0,0,0,0,0
13074061,Perlin,None,0,0,0,0,0,0
13076028,Damm,100,0,0,0,0,0,1
13076108,Parchim,None,0,0,0,0,0,0
13074063,Plüschow,None,0,0,0,0,0,0
13074026,Grevesmühlen,None,0,0,0,0,0,0
13073033,Gransebieth,100,0,0,0,0,0,1
13073098,Wendisch Baggendorf,100,0,0,0,0,0,1
13072012,Bentwisch,None,0,0,0,0,0,0
09186162,Wolnzach,100,0,0,0,0,0,1
14626060,Boxberg/O.L.,None,0,0,0,0,0,0
13071048,Grammentin,100,0,0,0,0,0,1
16073111,Unterwellenborn,10,0,1,1,1,1,1
13073003,Altefähr,None,0,0,0,0,0,0
12069018,Beetzsee,None,0,0,0,0,0,0
01002000,Kiel,None,0,0,0,0,0,0
13073002,Ahrenshoop,30,0,0,0,1,1,1
13075154,Züssow,None,0,0,0,0,0,0
01060062,Neversdorf,None,0,0,0,0,0,0
01060037,Heidmoor,100,0,0,0,0,0,1
01062001,Ahrensburg,100,0,0,0,0,0,1
01060096,Weede,None,0,0,0,0,0,0
01062051,Nienwohld,100,0,0,0,0,0,1
01004000,Neumünster,100,0,0,0,0,0,1
01060091,Traventhal,None,0,0,0,0,0,0
01060042,Hüttblek,100,0,0,0,0,0,1
01061056,Kremperheide,20,0,0,1,1,1,1
01062040,Köthel,None,0,0,0,0,0,0
14626440,Quitzdorf am See,None,0,0,0,0,0,0
14626320,Mücka,None,0,0,0,0,0,0
13075029,Ducherow,None,0,0,0,0,0,0
13075033,Ferdinandshof,None,0,0,0,0,0,0
13075084,Lübs,None,0,0,0,0,0,0
13071132,Schönhausen,None,0,0,0,0,0,0
13073049,Lietzow,None,0,0,0,0,0,0
13075122,Sarnow,None,0,0,0,0,0,0
16076074,Teichwitz,100,0,0,0,0,0,1
05382020,Hennef (Sieg),20,0,0,1,1,1,1
13072043,Güstrow,None,0,0,0,0,0,0
13072073,Mühl Rosin,10,0,1,1,1,1,1
09679122,Bütthard,20,0,0,1,1,1,1
13073037,Groß Mohrdorf,100,0,0,0,0,0,1
03241001,Hannover,0,1,1,1,1,1,1
03256036,Wietzen,50,0,0,0,0,1,1
03453007,Friesoythe,30,0,0,0,1,1,1
05170052,Xanten,50,0,0,0,0,1,1
01061101,Sommerland,20,0,0,1,1,1,1
01056004,Bilsen,100,0,0,0,0,0,1
01058044,Ehndorf,100,0,0,0,0,0,1
01061091,Reher,50,0,0,0,0,1,1
03359004,Balje,0,1,1,1,1,1,1
01060093,Wakendorf I,None,0,0,0,0,0,0
01061044,Horst (Holstein),30,0,0,0,1,1,1
01053133,Wohltorf,None,0,0,0,0,0,0
01058088,Klein Wittensee,100,0,0,0,0,0,1
01058083,Hütten,100,0,0,0,0,0,1
01058082,Holzdorf,None,0,0,0,0,0,0
01058166,Waabs,None,0,0,0,0,0,0
01058102,Goosefeld,100,0,0,0,0,0,1
01053042,Groß Pampau,None,0,0,0,0,0,0
01053103,Rondeshagen,None,0,0,0,0,0,0
01053051,Harmsdorf,None,0,0,0,0,0,0
01053002,Alt Mölln,None,0,0,0,0,0,0
01053034,Göldenitz,None,0,0,0,0,0,0
13074013,Carlow,None,0,0,0,0,0,0
01056014,Ellerhoop,50,0,0,0,0,1,1
03357048,Tiste,0,1,1,1,1,1,1
01056035,Lutzhorn,50,0,0,0,0,1,1
01060072,Schmalensee,None,0,0,0,0,0,0
01056032,Kummerfeld,50,0,0,0,0,1,1
01061068,Moordiek,50,0,0,0,0,1,1
03357019,Hamersen,10,0,1,1,1,1,1
01060021,Föhrden-Barl,50,0,0,0,0,1,1
01061021,Christinenthal,50,0,0,0,0,1,1
01062088,Brunsbek,None,0,0,0,0,0,0
03359033,Neuenkirchen,20,0,0,1,1,1,1
01056003,Bevern,50,0,0,0,0,1,1
01060101,Wittenborn,None,0,0,0,0,0,0
01062083,Westerau,None,0,0,0,0,0,0
01062081,Tremsbüttel,None,0,0,0,0,0,0
01062046,Meddewade,None,0,0,0,0,0,0
01058062,Grauel,50,0,0,0,0,1,1
01057022,Grebin,None,0,0,0,0,0,0
01058064,Groß Buchwald,None,0,0,0,0,0,0
01057057,Plön,None,0,0,0,0,0,0
01058033,Brügge,None,0,0,0,0,0,0
01058091,Krogaspe,100,0,0,0,0,0,1
01058065,Groß Vollstedt,100,0,0,0,0,0,1
01058164,Todenbüttel,50,0,0,0,0,1,1
01057018,Fahren,None,0,0,0,0,0,0
01057089,Wittmoldt,None,0,0,0,0,0,0
01058104,Melsdorf,None,0,0,0,0,0,0
01053009,Berkenthin,None,0,0,0,0,0,0
01053014,Breitenfelde,None,0,0,0,0,0,0
09375184,Pielenhofen,None,0,0,0,0,0,0
01053093,Mustin,None,0,0,0,0,0,0
06635003,Bad Wildungen,100,0,0,0,0,0,1
01053086,Lüchow,None,0,0,0,0,0,0
01053044,Groß Schenkenberg,None,0,0,0,0,0,0
01053078,Kulpin,None,0,0,0,0,0,0
01055004,Bad Schwartau,None,0,0,0,0,0,0
12062237,Hohenbucko,None,0,0,0,0,0,0
01053101,Ritzerau,None,0,0,0,0,0,0
01053079,Labenz,None,0,0,0,0,0,0
01053025,Duvensee,None,0,0,0,0,0,0
01053068,Klinkrade,None,0,0,0,0,0,0
03353013,Gödenstorf,100,0,0,0,0,0,1
03353023,Marschacht,None,0,0,0,0,0,0
03355017,Handorf,None,0,0,0,0,0,0
03355042,Wittorf,None,0,0,0,0,0,0
03355004,Bardowick,None,0,0,0,0,0,0
03353033,Tespe,None,0,0,0,0,0,0
03151016,Meine,None,0,0,0,0,0,0
01062058,Rausdorf,None,0,0,0,0,0,0
01062022,Großensee,None,0,0,0,0,0,0
13074043,Krembz,None,0,0,0,0,0,0
03151022,Ribbesbüttel,None,0,0,0,0,0,0
01061109,Westermoor,30,0,0,0,1,1,1
01061017,Breitenburg,20,0,0,1,1,1,1
01062036,Jersbek,100,0,0,0,0,0,1
01062090,Ammersbek,100,0,0,0,0,0,1
12072055,Dahmetal,None,0,0,0,0,0,0
01059053,Kropp,100,0,0,0,0,0,1
01059050,Klein Bennebek,50,0,0,0,0,1,1
16069012,Eisfeld,100,0,0,0,0,0,1
05958004,Arnsberg,None,0,0,0,0,0,0
01056050,Wedel,30,0,0,0,1,1,1
05766040,Lage,100,0,0,0,0,0,1
03359020,Grünendeich,20,0,0,1,1,1,1
03359026,Hollern-Twielenfleth,10,0,1,1,1,1,1
03359039,Steinkirchen,20,0,0,1,1,1,1
12069541,Roskow,None,0,0,0,0,0,0
01058157,Strande,None,0,0,0,0,0,0
09186144,Pörnbach,100,0,0,0,0,0,1
08117026,Göppingen,None,0,0,0,0,0,0
05154044,Rees,50,0,0,0,0,1,1
01059032,Geltorf,100,0,0,0,0,0,1
01058067,Güby,100,0,0,0,0,0,1
01057007,Blekendorf,None,0,0,0,0,0,0
05915000,Hamm,None,0,0,0,0,0,0
13075028,Diedrichshagen,None,0,0,0,0,0,0
01001000,Flensburg,100,0,0,0,0,0,1
09272127,Hohenau,None,0,0,0,0,0,0
01055021,Heiligenhafen,None,0,0,0,0,0,0
01059113,Glücksburg (Ostsee),100,0,0,0,0,0,1
01059075,Schleswig,100,0,0,0,0,0,1
01057023,Großbarkau,None,0,0,0,0,0,0
01058134,Remmels,100,0,0,0,0,0,1
01058011,Bargstedt,100,0,0,0,0,0,1
01057086,Warnau,None,0,0,0,0,0,0
01058139,Rumohr,None,0,0,0,0,0,0
01058023,Borgdorf-Seedorf,100,0,0,0,0,0,1
01057037,Klein Barkau,None,0,0,0,0,0,0
01057044,Lammershagen,None,0,0,0,0,0,0
01057065,Rantzau,None,0,0,0,0,0,0
01057063,Probsteierhagen,None,0,0,0,0,0,0
01058115,Nindorf,100,0,0,0,0,0,1
01058159,Tappendorf,100,0,0,0,0,0,1
01057084,Wahlstorf,None,0,0,0,0,0,0
01058101,Luhnstedt,100,0,0,0,0,0,1
01058094,Langwedel,100,0,0,0,0,0,1
01057039,Köhn,None,0,0,0,0,0,0
01057054,Nettelsee,None,0,0,0,0,0,0
01058144,Schönbek,100,0,0,0,0,0,1
01057021,Giekau,None,0,0,0,0,0,0
01058145,Schönhorst,None,0,0,0,0,0,0
01057052,Mucheln,None,0,0,0,0,0,0
01058125,Osterstedt,50,0,0,0,0,1,1
01058141,Schierensee,None,0,0,0,0,0,0
01058019,Böhnhusen,None,0,0,0,0,0,0
01058068,Haale,100,0,0,0,0,0,1
01057041,Krummbek,None,0,0,0,0,0,0
01057015,Dersau,None,0,0,0,0,0,0
01057033,Kirchbarkau,None,0,0,0,0,0,0
01057003,Barsbek,None,0,0,0,0,0,0
01057066,Rastorf,None,0,0,0,0,0,0
01057025,Heikendorf,None,0,0,0,0,0,0
01058074,Heinkenborstel,100,0,0,0,0,0,1
01058071,Hamweddel,100,0,0,0,0,0,1
01058086,Jevenstedt,100,0,0,0,0,0,1
01057040,Krokau,None,0,0,0,0,0,0
01057029,Hohenfelde,None,0,0,0,0,0,0
01058015,Beringstedt,50,0,0,0,0,1,1
01058163,Timmaspe,100,0,0,0,0,0,1
01057047,Löptin,None,0,0,0,0,0,0
01058061,Gokels,50,0,0,0,0,1,1
01058148,Schülp b. Rendsburg,100,0,0,0,0,0,1
01058131,Rade b. Hohenwestedt,100,0,0,0,0,0,1
01058155,Stafstedt,100,0,0,0,0,0,1
01059120,Harrislee,100,0,0,0,0,0,1
01054086,Neukirchen,10,0,1,1,1,1,1
01054009,Aventoft,None,0,0,0,0,0,0
01054131,Süderlügum,10,0,1,1,1,1,1
09275153,Untergriesbach,None,0,0,0,0,0,0
01054055,Humptrup,0,1,1,1,1,1,1
01054027,Ellhöft,10,0,1,1,1,1,1
01054073,Ladelund,30,0,0,0,1,1,1
01059177,Weesby,50,0,0,0,0,1,1
01059105,Böxlund,50,0,0,0,0,1,1
01059129,Jardelund,50,0,0,0,0,1,1
01059183,Handewitt,50,0,0,0,0,1,1
03352030,Langen,100,0,0,0,0,0,1
03457010,Hesel,50,0,0,0,0,1,1
03356004,Holste,50,0,0,0,0,1,1
03352007,Bramstedt,100,0,0,0,0,0,1
03455014,Sande,None,0,0,0,0,0,0
03452022,Rechtsupweg,50,0,0,0,0,1,1
03462010,Neuharlingersiel,100,0,0,0,0,0,1
03352035,Misselwarden,100,0,0,0,0,0,1
03461008,Ovelgönne,30,0,0,0,1,1,1
03457003,Brinkum,50,0,0,0,0,1,1
03455025,Bockhorn,0,1,1,1,1,1,1
03356009,Schwanewede,100,0,0,0,0,0,1
01054162,Wobbenbüll,0,1,1,1,1,1,1
01054084,Mildstedt,10,0,1,1,1,1,1
01054077,Lexgaard,20,0,0,1,1,1,1
01054124,Sprakebüll,20,0,0,1,1,1,1
01054001,Achtrup,20,0,0,1,1,1,1
01054068,Klixbüll,10,0,1,1,1,1,1
01054076,Leck,10,0,1,1,1,1,1
01054136,Tinningstedt,20,0,0,1,1,1,1
01054017,Braderup,10,0,1,1,1,1,1
01054016,Bosbüll,0,1,1,1,1,1,1
01054142,Uphusum,0,1,1,1,1,1,1
01054138,Tönning,20,0,0,1,1,1,1
01054070,Koldenbüttel,0,1,1,1,1,1,1
01054011,Behrendorf,30,0,0,0,1,1,1
01054118,Schwesing,10,0,1,1,1,1,1
01054003,Ahrenviöl,20,0,0,1,1,1,1
01054092,Norstedt,20,0,0,1,1,1,1
03461004,Elsfleth,50,0,0,0,0,1,1
03452003,Berumbur,100,0,0,0,0,0,1
03352032,Loxstedt,100,0,0,0,0,0,1
03352028,Kührstedt,50,0,0,0,0,1,1
03457013,Leer (Ostfriesland),30,0,0,0,1,1,1
03462007,Langeoog,100,0,0,0,0,0,1
03462004,Eversmeer,50,0,0,0,0,1,1
03452026,Wirdum,30,0,0,0,1,1,1
03452007,Großheide,50,0,0,0,0,1,1
03462013,Schweindorf,100,0,0,0,0,0,1
03352040,Nordholz,100,0,0,0,0,0,1
03352031,Lintig,30,0,0,0,1,1,1
01061078,Nutteln,10,0,1,1,1,1,1
03359024,Heinbockel,10,0,1,1,1,1,1
03352052,Stinstedt,30,0,0,0,1,1,1
03357011,Deinstedt,0,1,1,1,1,1,1
01054152,Wester-Ohrstedt,20,0,0,1,1,1,1
01054004,Ahrenviölfeld,30,0,0,0,1,1,1
01054072,Kotzenbüll,20,0,0,1,1,1,1
01054079,Löwenstedt,30,0,0,0,1,1,1
01054146,Vollstedt,10,0,1,1,1,1,1
01054037,Goldebek,30,0,0,0,1,1,1
01054045,Högel,20,0,0,1,1,1,1
01054002,Ahrenshöft,10,0,1,1,1,1,1
01054128,Struckum,0,1,1,1,1,1,1
01054019,Bredstedt,0,1,1,1,1,1,1
01054006,Almdorf,0,1,1,1,1,1,1
01054024,Drelsdorf,10,0,1,1,1,1,1
01054012,Bohmstedt,10,0,1,1,1,1,1
01061018,Brokdorf,10,0,1,1,1,1,1
01061110,Wewelsfleth,0,1,1,1,1,1,1
03356008,Ritterhude,100,0,0,0,0,0,1
03457015,Neukamperfehn,50,0,0,0,0,1,1
03352058,Wulsbüttel,100,0,0,0,0,0,1
03356001,Axstedt,100,0,0,0,0,0,1
03452008,Hage,100,0,0,0,0,0,1
03462015,Stedesdorf,50,0,0,0,0,1,1
03461009,Stadland,30,0,0,0,1,1,1
03457002,Borkum,100,0,0,0,0,0,1
03357040,Sandbostel,10,0,1,1,1,1,1
03356011,Worpswede,50,0,0,0,0,1,1
03357010,Bülstedt,10,0,1,1,1,1,1
03357057,Zeven,0,1,1,1,1,1,1
03357018,Gyhum,0,1,1,1,1,1,1
03457019,Schwerinsdorf,50,0,0,0,0,1,1
03462009,Nenndorf,100,0,0,0,0,0,1
09275120,Eging a. See,None,0,0,0,0,0,0
03357038,Rhade,20,0,0,1,1,1,1
01051135,Wolmersdorf,0,1,1,1,1,1,1
01051134,Windbergen,0,1,1,1,1,1,1
01051017,Busenwurth,10,0,1,1,1,1,1
01051006,Barlt,0,1,1,1,1,1,1
01051063,Krumstedt,0,1,1,1,1,1,1
01051039,Gudendorf,0,1,1,1,1,1,1
01051078,Nindorf,0,1,1,1,1,1,1
01051027,Elpersbüttel,10,0,1,1,1,1,1
01051099,Schafstedt,20,0,0,1,1,1,1
03352008,Bülkau,20,0,0,1,1,1,1
01061002,Aebtissinwisch,0,1,1,1,1,1,1
03352038,Neuenkirchen,50,0,0,0,0,1,1
03452006,Großefehn,50,0,0,0,0,1,1
03452015,Leezdorf,50,0,0,0,0,1,1
03352050,Schiffdorf,50,0,0,0,0,1,1
03455015,Schortens,10,0,1,1,1,1,1
03451005,Rastede,10,0,1,1,1,1,1
03462012,Ochtersum,100,0,0,0,0,0,1
03462011,Neuschoo,100,0,0,0,0,0,1
03356006,Lübberstedt,100,0,0,0,0,0,1
03352059,Beverstedt,50,0,0,0,0,1,1
01061076,Nienbüttel,20,0,0,1,1,1,1
03357026,Hepstedt,20,0,0,1,1,1,1
03352018,Geversdorf,10,0,1,1,1,1,1
03357053,Westertimke,20,0,0,1,1,1,1
01053017,Brunstorf,None,0,0,0,0,0,0
01061060,Kudensee,10,0,1,1,1,1,1
03357004,Basdahl,30,0,0,0,1,1,1
01053012,Börnsen,None,0,0,0,0,0,0
03352004,Belum,20,0,0,1,1,1,1
01053045,Grove,None,0,0,0,0,0,0
01053089,Möhnsen,None,0,0,0,0,0,0
01061031,Gribbohm,10,0,1,1,1,1,1
01061023,Dammfleth,0,1,1,1,1,1,1
01058025,Bornholt,20,0,0,1,1,1,1
03352009,Cadenberge,20,0,0,1,1,1,1
03352024,Hollnseth,10,0,1,1,1,1,1
03357047,Tarmstedt,30,0,0,0,1,1,1
03352029,Lamstedt,10,0,1,1,1,1,1
01061105,Vaale,10,0,1,1,1,1,1
01061025,Ecklak,10,0,1,1,1,1,1
01061008,Bekdorf,10,0,1,1,1,1,1
01061095,Sankt Margarethen,10,0,1,1,1,1,1
03357030,Kirchtimke,20,0,0,1,1,1,1
01054018,Bramstedtlund,50,0,0,0,0,1,1
08226056,Neckargemünd,100,0,0,0,0,0,1
03462017,Werdum,50,0,0,0,0,1,1
03451008,Wiefelstede,None,0,0,0,0,0,0
03462016,Utarp,100,0,0,0,0,0,1
03462001,Blomberg,100,0,0,0,0,0,1
03461005,Jade,20,0,0,1,1,1,1
03352016,Flögeln,50,0,0,0,0,1,1
03352014,Driftsethe,100,0,0,0,0,0,1
03352047,Padingbüttel,100,0,0,0,0,0,1
03352002,Armstorf,10,0,1,1,1,1,1
03357003,Anderlingen,0,1,1,1,1,1,1
01061077,Nortorf,0,1,1,1,1,1,1
03357014,Farven,0,1,1,1,1,1,1
01054036,Garding,50,0,0,0,0,1,1
01054078,List,100,0,0,0,0,0,1
01054035,Garding,50,0,0,0,0,1,1
01059162,Sollerup,50,0,0,0,0,1,1
01059005,Bergenhusen,30,0,0,0,1,1,1
01054054,Hude,20,0,0,1,1,1,1
01054032,Fresendelf,30,0,0,0,1,1,1
01054048,Holm,0,1,1,1,1,1,1
01059143,Medelby,50,0,0,0,0,1,1
03457016,Nortmoor,50,0,0,0,0,1,1
03352010,Cappel,100,0,0,0,0,0,1
03451002,Bad Zwischenahn,20,0,0,1,1,1,1
03452021,Osteel,50,0,0,0,0,1,1
03357007,Breddorf,20,0,0,1,1,1,1
01054105,Ramstedt,20,0,0,1,1,1,1
03462005,Friedeburg,10,0,1,1,1,1,1
03457006,Detern,50,0,0,0,0,1,1
03352037,Mulsum,100,0,0,0,0,0,1
01059124,Holt,50,0,0,0,0,1,1
01059128,Janneby,50,0,0,0,0,1,1
01059171,Tarp,100,0,0,0,0,0,1
01054023,Drage,10,0,1,1,1,1,1
01054154,Westre,20,0,0,1,1,1,1
01054098,Oldsum,50,0,0,0,0,1,1
01054005,Alkersum,50,0,0,0,0,1,1
01054015,Borgsum,50,0,0,0,0,1,1
01054085,Nebel,100,0,0,0,0,0,1
01054083,Midlum,50,0,0,0,0,1,1
01054025,Dunsum,100,0,0,0,0,0,1
01054106,Rantrum,10,0,1,1,1,1,1
01054097,Olderup,10,0,1,1,1,1,1
01054125,Stadum,20,0,0,1,1,1,1
03356007,Osterholz-Scharmbeck,50,0,0,0,0,1,1
03462014,Spiekeroog,100,0,0,0,0,0,1
03461002,Brake (Unterweser),50,0,0,0,0,1,1
03352055,Wanna,50,0,0,0,0,1,1
03352012,Dorum,100,0,0,0,0,0,1
03461003,Butjadingen,20,0,0,1,1,1,1
01054167,Enge-Sande,10,0,1,1,1,1,1
01054126,Stedesand,0,1,1,1,1,1,1
01054109,Risum-Lindholm,0,1,1,1,1,1,1
01054062,Karlum,20,0,0,1,1,1,1
01054013,Bondelum,30,0,0,0,1,1,1
13075072,Krummin,None,0,0,0,0,0,0
01054010,Bargum,10,0,1,1,1,1,1
01054059,Joldelund,20,0,0,1,1,1,1
01054038,Goldelund,20,0,0,1,1,1,1
01054071,Kolkerheide,20,0,0,1,1,1,1
01054020,Breklum,0,1,1,1,1,1,1
01054014,Bordelum,0,1,1,1,1,1,1
03359014,Düdenbüttel,10,0,1,1,1,1,1
03359008,Brest,10,0,1,1,1,1,1
01061059,Krummendiek,10,0,1,1,1,1,1
01061052,Kleve,10,0,1,1,1,1,1
01059132,Jörl,50,0,0,0,0,1,1
01059173,Wallsbüll,50,0,0,0,0,1,1
01059092,Treia,50,0,0,0,0,1,1
01059079,Silberstedt,50,0,0,0,0,1,1
01059085,Süderstapel,20,0,0,1,1,1,1
01059088,Tielen,30,0,0,0,1,1,1
01059064,Norderstapel,20,0,0,1,1,1,1
01059058,Meggerdorf,50,0,0,0,0,1,1
03451007,Westerstede,10,0,1,1,1,1,1
03452024,Upgant-Schott,30,0,0,0,1,1,1
03455007,Jever,20,0,0,1,1,1,1
03457011,Holtland,50,0,0,0,0,1,1
03352011,Cuxhaven,50,0,0,0,0,1,1
03352034,Midlum,100,0,0,0,0,0,1
03352041,Nordleda,50,0,0,0,0,1,1
03457008,Filsum,100,0,0,0,0,0,1
01054148,Welt,30,0,0,0,1,1,1
01054140,Tümlauer Koog,50,0,0,0,0,1,1
13071037,Galenbeck,None,0,0,0,0,0,0
01054144,Viöl,20,0,0,1,1,1,1
01054101,Oster-Ohrstedt,30,0,0,0,1,1,1
01054088,Niebüll,None,0,0,0,0,0,0
01056025,Helgoland,None,0,0,0,0,0,0
01054089,Norddorf auf Amrum,100,0,0,0,0,0,1
01054160,Wittdün auf Amrum,100,0,0,0,0,0,1
01054094,Oevenum,50,0,0,0,0,1,1
01054129,Süderende,50,0,0,0,0,1,1
01059035,Groß Rheide,50,0,0,0,0,1,1
01059020,Dörpstedt,50,0,0,0,0,1,1
01059009,Börm,50,0,0,0,0,1,1
01059024,Erfde,30,0,0,0,1,1,1
01059096,Wohlde,30,0,0,0,1,1,1
01059039,Hollingstedt,50,0,0,0,0,1,1
01059023,Ellingstedt,50,0,0,0,0,1,1
01059044,Jübek,50,0,0,0,0,1,1
01054159,Wittbek,20,0,0,1,1,1,1
01054130,Süderhöft,30,0,0,0,1,1,1
03452017,Marienhafe,50,0,0,0,0,1,1
03461007,Nordenham,50,0,0,0,0,1,1
03455027,Zetel,0,1,1,1,1,1,1
03462018,Westerholt,100,0,0,0,0,0,1
03462003,Esens,100,0,0,0,0,0,1
03352049,Sandstedt,100,0,0,0,0,0,1
03452023,Südbrookmerland,20,0,0,1,1,1,1
03452001,Aurich,50,0,0,0,0,1,1
05766052,Lügde,50,0,0,0,0,1,1
01054087,Nieblum,50,0,0,0,0,1,1
01054143,Utersum,100,0,0,0,0,0,1
07336024,Etschberg,100,0,0,0,0,0,1
01054145,Vollerwiek,50,0,0,0,0,1,1
01054168,Sylt,50,0,0,0,0,1,1
01054123,Sollwitt,30,0,0,0,1,1,1
01054033,Friedrichstadt,10,0,1,1,1,1,1
01054119,Seeth,10,0,1,1,1,1,1
01054157,Wisch,10,0,1,1,1,1,1
